cost,probability,optimal
74.4,0.03701855577735376,0.027241936469631897
45.00000000000003,0.15011015259148497,0.00039836527603262875
57.00000000000003,0.08028475723878215,0.020096836137305892
68.4,0.08669524907682938,0.01769613944033536
77.00000000000003,0.2824030036368894,0.0013439738716014926
48.00000000000003,0.07191936566818573,0.002904724769880121
88.4,0.10492283356676096,0.0013750348263552076
38.00000000000003,0.06599371180323862,0.017475095997785735
68.4,0.07892016695029,0.05850527828917151
68.4,0.07892016695029,0.0585052782891715
68.4,0.06089141608074551,0.0035497021878676442
72.4,0.05003636353846007,0.02450913244042258
71.4,0.05832671494281573,0.016233026812378818
41.00000000000003,0.0936664515577257,0.008407658745544907
43.00000000000003,0.06710957986370247,0.019134354029893465
64.39999999999999,0.13442828332212453,0.009025327636611851
68.00000000000003,0.13172970488024113,0.0009714217274042364
61.00000000000003,0.0974503363679647,0.013557132328736015
42.00000000000003,0.11416244415963386,0.002651798433570176
42.00000000000003,0.1141624441596338,0.0026517984335701
49.00000000000003,0.04058063669687121,0.007976854450910169
50.00000000000003,0.0878190331926628,0.0017156018890892245
64.39999999999999,0.08862665087170957,0.011781976838614025
29.00000000000003,0.07377289140253442,0.012211589508215775
68.00000000000003,0.10743640882266312,0.0009562904154878008
34.00000000000003,0.10360644272595879,0.07532473669727165
72.4,0.07257098847776779,0.02626639556218943
79.4,0.06760752652547357,0.02083025340854721
83.4,0.05268515419360797,0.016692524729566154
83.4,0.0526851541936079,0.0166925247295661
84.4,0.08752213598222497,0.0010289888109124604
44.00000000000003,0.14013324865095422,0.00017129932221829645
59.00000000000003,0.1056269811607146,0.002278590040220554
80.4,0.32410948286242197,0.030884008173677077
74.4,0.08291491654101713,0.00040542988452201554
66.00000000000003,0.05843581493518899,0.018801669762344597
41.00000000000003,0.10946814840465126,0.015106393143844791
27.00000000000003,0.0348266664741591,0.0348266664741591
27.00000000000003,0.10613050262616971,0.10613050262616971
72.4,0.059141569140831414,0.0478458826229025
49.00000000000003,0.09923327746769177,0.002924683788344515
64.39999999999999,0.06812555272596207,0.0425860451027198
74.4,0.11595436103722671,0.0031481537463406077
66.00000000000003,0.10917928093586544,0.00010606274839524796
79.4,0.055971299620068936,0.0020456000044909305
54.00000000000003,0.09114480537939795,0.022985830319357695
34.00000000000003,0.3099387319456775,0.016639567304113617
49.00000000000003,0.10007192382124071,0.05238041430855641
43.00000000000003,0.12182634685102357,0.0033149865503869775
50.00000000000003,0.05524903695143647,0.02339301996351467
81.00000000000003,0.0722089405861397,0.010896907116021825
27.00000000000003,0.04627690085237121,0.04627690085237121
74.4,0.12121413272325705,0.00025667670579850857
49.00000000000003,0.11414032777753098,0.0011286963018786917
41.00000000000003,0.17462799147380365,0.022539668909959523
42.00000000000003,0.07427550999910384,0.06397167463396869
50.00000000000003,0.07762397732682472,0.006918279186360729
56.00000000000003,0.09134660197675376,0.002008765296321971
80.4,0.05672031594523132,0.003844475046959194
27.00000000000003,0.07774738713698127,0.07774738713698127
91.4,0.06949555030608323,0.005551332853669807
80.4,0.12873746221737434,0.002658755706613682
27.00000000000003,0.11020542737429001,0.11020542737429001
91.4,0.12458182021948602,0.0002956760824228649
77.00000000000003,0.10582854527994599,0.002250028293848704
41.00000000000003,0.08954456915657866,0.0053544929591082865
35.00000000000003,0.1762283775476038,0.140784530625767
34.00000000000003,0.05161799651279926,0.02802075534437971
34.00000000000003,0.19771797709245065,0.1865697101130674
56.00000000000003,0.047551587154402095,0.01609039243137106
77.00000000000003,0.039816184757297354,0.013284036562037452
94.4,0.09365929350682568,0.005539897502307285
68.4,0.06034487709091834,0.03443483015507598
74.4,0.0919805871880653,0.005406072153971263
41.00000000000003,0.10013742111842884,0.0026578272430965184
80.4,0.08331839253549117,0.009130407613661733
41.00000000000003,0.06575222431662038,0.0046342587988591815
61.00000000000003,0.10830689758761398,0.04753009397008168
84.4,0.12099380162992979,0.008907174540426355
41.00000000000003,0.08380373476794539,0.020137479695754065
49.00000000000003,0.18856921363193946,0.003339109928348533
61.00000000000003,0.052405261714684966,0.04099733024355477
76.4,0.09699461909461082,0.007229254884776083
36.00000000000003,0.21945793300613248,0.0008372283558343228
56.00000000000003,0.04845320331105313,0.013562683646312761
50.00000000000003,0.0938842995811177,0.027143177991721158
54.00000000000003,0.053379869604877186,0.009837781939811826
34.00000000000003,0.15712205471516172,0.022275584965464595
80.4,0.225422387606772,0.013199728415398555
64.39999999999999,0.1804011962634172,0.08345354408152987
27.00000000000003,0.061528802273083404,0.061528802273083404
34.00000000000003,0.2033596344710246,0.00858414389596621
72.4,0.10327572864638687,0.10003119365785341
64.39999999999999,0.28072364763121,0.04255481703651808
81.00000000000003,0.06968462031576801,0.0009320227867155841
67.4,0.06370276064826166,0.01830645476706703
54.00000000000003,0.07944197151232599,0.0025460614643782785
86.4,0.05494963886334922,0.018690127903676707
70.00000000000003,0.1392876302708779,0.008158610866381222
45.00000000000003,0.1090650430528578,0.0046986498015545945
72.4,0.08155350142464407,0.017673378726876993
76.4,0.07869580326614573,0.0006773455231404696
59.00000000000003,0.0507490003085558,0.011641167750529488
59.00000000000003,0.055933517849491646,0.0024449576420748193
45.00000000000003,0.0921063728620197,0.011793967156566056
36.00000000000003,0.18085076973569736,0.10923340818389693
50.00000000000003,0.0710847825608971,0.005913984727844036
84.4,0.07700160654484874,0.0001468477463384083
44.00000000000003,0.0890151775657485,0.037223347570368014
71.4,0.07066983843693042,0.038064188021456655
29.00000000000003,0.21262314719391906,0.046823010769945765
45.00000000000003,0.11404747042317205,0.002606500715772658
45.00000000000003,0.132873671027276,0.0001140209809499705
34.00000000000003,0.07075152145765345,0.04867196476400147
59.00000000000003,0.16581978373351544,0.00039598936473192665
71.4,0.12398224598641859,0.007894365585772391
41.00000000000003,0.08515207727109174,0.006665230376709281
83.4,0.11240694099306092,0.011269037433275658
61.00000000000003,0.08029130107498972,0.004519037609163014
45.00000000000003,0.1290924797329671,0.05028335640647434
56.00000000000003,0.06937151936894431,0.01963477185019906
68.4,0.18922961569744876,0.02690706006843687
68.4,0.28712481303241993,0.016345209155275795
80.4,0.0952905889845458,0.00777409318580868
35.00000000000003,0.11367218663938007,0.06767997282207193
79.4,0.0666643661054624,0.012212984322305463
67.4,0.08704473612124716,0.009659851284441088
62.00000000000003,0.07565253273843071,8.738568839368863e-05
27.00000000000003,0.08468197890352568,0.08468197890352568
46.00000000000003,0.08755599931044018,0.014688523203913194
34.00000000000003,0.05175225142206292,0.007809858916248045
65.00000000000003,0.04928414783084658,0.00042911829124123375
64.39999999999999,0.09603461709610552,0.0637890703530441
64.39999999999999,0.11053468183133482,0.002697677043079924
79.4,0.059560465688596846,0.003900330188665255
70.00000000000003,0.04918023459314268,0.00247138356624145
81.00000000000003,0.05329950488096511,0.010322157599410737
29.00000000000003,0.18698354117734417,0.012487221105873405
43.00000000000003,0.15705344184430797,0.08089000725910539
41.00000000000003,0.09001618352123351,0.029657490800881443
72.4,0.11678120967881517,0.03195898271623753
45.00000000000003,0.057677112282043586,0.034149843909889274
84.4,0.05254862072391538,0.029530813107539928
61.00000000000003,0.12870643810217777,0.00015854956938592555
43.00000000000003,0.08456209445054627,0.00939707385954461
76.4,0.10965824600907915,0.03420955780167993
79.4,0.04350955676491805,0.002749042215061626
66.00000000000003,0.12908931251578307,0.003625370324416892
43.00000000000003,0.06433335207145628,0.008243247370355748
61.00000000000003,0.052735629277876776,0.016135999646788208
41.00000000000003,0.10173429842292306,0.00012706769830926804
68.4,0.05881407690926502,0.013404604360570938
56.00000000000003,0.10553695869612752,0.012597254511573784
49.00000000000003,0.05615589449527653,0.0009823323678729247
41.00000000000003,0.1041523498783639,0.08780895763677853
98.4,0.04445286973335442,0.009587733482999853
49.00000000000003,0.11382725139355085,0.003681116056926647
86.4,0.05986842046907777,0.01696409969824114
49.00000000000003,0.04416626864981333,0.038479048437293
70.00000000000003,0.08699698205061218,0.03272106651856003
27.00000000000003,0.03707709301921572,0.03707709301921572
38.00000000000003,0.07430102203046487,0.004861223897933817
43.00000000000003,0.05355255158254514,0.04418616542860137
88.4,0.05262708273009599,0.0010048451415898974
51.00000000000003,0.06148358572509778,7.612299897461572e-05
94.4,0.04796309872951954,0.0014185840535159814
95.4,0.0868628527490555,0.009364205270538646
34.00000000000003,0.062335672387013326,0.012034429366429103
41.00000000000003,0.10383453949413898,0.023821777649178835
74.4,0.043492847114425,0.008516177022933403
34.00000000000003,0.09136899769786712,0.0023926636008692248
50.00000000000003,0.16701188060089653,0.0024887823016759764
36.00000000000003,0.11686556139991698,0.0005402549589308931
71.4,0.060261632706557405,0.010148677886450545
72.4,0.12707558665529312,0.08553865304061758
42.00000000000003,0.10275519345054915,0.03667092000130335
94.4,0.09900815454507869,0.006391611138230778
57.00000000000003,0.3100318752191948,0.011082972274648741
49.00000000000003,0.098236682022625,0.024416892804429838
27.00000000000003,0.11400564830210332,0.11400564830210332
35.00000000000003,0.079585450271704,0.024104508843864142
76.4,0.07880131436516738,0.017273722362611318
46.00000000000003,0.13302518860094914,0.0039041292353166725
79.4,0.06617914876889035,0.005746636898833442
56.00000000000003,0.07802048306531627,0.00016050644069169623
27.00000000000003,0.13584525386449856,0.13584525386449856
34.00000000000003,0.06022433862495806,0.05000508238107127
68.00000000000003,0.1114294546904131,0.000305887023354378
43.00000000000003,0.08405737682215193,0.04943118846223552
36.00000000000003,0.033644471929935985,0.006650533679446221
64.39999999999999,0.15632894007359888,0.00547918818185734
35.00000000000003,0.11430809551628075,0.11249710604191555
74.4,0.14091616461656248,0.00048589241165673184
59.00000000000003,0.1435485485335359,0.0027266213539968126
36.00000000000003,0.14605742064674795,0.07677026445637831
91.4,0.0640559823031811,0.010777807748087249
79.4,0.06937960710419934,0.028984865856518674
84.4,0.20160965154278465,0.0010954470466264536
48.00000000000003,0.0727597359882305,0.005854927383548617
46.00000000000003,0.12045851753565348,0.008587822291068952
84.4,0.06063737978526524,0.036287124997949255
41.00000000000003,0.060117159780628794,0.02607330060586089
61.00000000000003,0.09025251078615988,0.012509005339497618
72.4,0.06898027624205802,0.025571955669364328
84.4,0.19647775059414802,0.00017053371033500962
36.00000000000003,0.06963461386408966,0.0016254364031534484
43.00000000000003,0.08797788358123945,0.07671802026354621
45.00000000000003,0.08851108529824872,0.009797351492652697
68.4,0.1803192861331329,0.03889329180579928
36.00000000000003,0.1932458504763787,2.9648126639632796e-05
38.00000000000003,0.05678182041550079,0.02047210163383332
46.00000000000003,0.11635104892276578,0.03175880335512564
68.4,0.24990041545151498,0.007064242237408947
71.4,0.08197920480145851,0.002582393084858617
70.00000000000003,0.13183513762464968,0.0035694694343785653
43.00000000000003,0.08798163353406523,0.07671459635888836
106.4,0.0907603999279908,0.0009138466151292813
41.00000000000003,0.061462933689028734,0.02905941608186539
50.00000000000003,0.06695214087539067,0.02228983343319352
74.4,0.11294141600732703,0.001206369988701684
38.00000000000003,0.09419787845662535,0.029641813204802598
79.4,0.09315956982769592,0.00043086467433447524
86.4,0.05177179363704826,0.00999247444579904
59.00000000000003,0.07818625771152592,0.002016036387123621
68.4,0.22604906117834167,0.04198079585568475
49.00000000000003,0.07165153525222628,0.004598190037187718
76.4,0.04592703432015633,0.01132743004817359
80.4,0.046701493764466376,0.017836150967989694
45.00000000000003,0.09249442659306728,0.0005962203607656303
83.4,0.37744945700320254,0.0001698781307918386
27.00000000000003,0.08041571304583998,0.08041571304583998
83.4,0.05531787700382065,0.0069162811268575555
48.00000000000003,0.15150905965373537,0.0013514170287081237
34.00000000000003,0.07878886627594814,0.01933446228202556
42.00000000000003,0.25438061744218815,0.09116757688564847
49.00000000000003,0.14333167180786244,0.0075597777147371524
68.4,0.18916795570058914,0.02257546690845666
74.4,0.13523529296441514,0.0019050903015105207
61.00000000000003,0.07876348309552961,0.021345879437804402
49.00000000000003,0.10130543995097374,0.001583422098475484
45.00000000000003,0.12323005741988549,8.256041436720812e-05
48.00000000000003,0.10219680779268536,0.004684117338938966
34.00000000000003,0.07027740809334139,0.020072631109192666
41.00000000000003,0.08446715416626745,0.0043207141039149285
64.39999999999999,0.06446679150429853,0.024917223316042528
48.00000000000003,0.0765470482867606,0.0005319883706832741
70.00000000000003,0.06637496808563345,0.0010924149400932033
45.00000000000003,0.0877867998349868,0.009623310323500358
59.00000000000003,0.057583387975968195,0.028442038384099866
68.4,0.15866987406582606,0.012729807826977062
27.00000000000003,0.15557603190748912,0.15557603190748912
50.00000000000003,0.06540865792529298,0.03340777087884756
44.00000000000003,0.0834978860912791,0.018938464999894433
84.4,0.0753738058368646,0.005660114539070231
27.00000000000003,0.19206192973445413,0.19206192973445413
80.4,0.11853083099626113,0.000862098149080497
71.4,0.0840598247204151,0.012203505942281864
34.00000000000003,0.10747943662383555,0.02338914579294799
61.00000000000003,0.0755128566994262,0.022388927416799088
27.00000000000003,0.175414393080547,0.175414393080547
27.00000000000003,0.11132465010983812,0.11132465010983812
71.4,0.08474704783260492,0.0072079660664459404
34.00000000000003,0.11038271004231742,0.03773361704683557
83.4,0.05073124938841343,0.00896786212576024
29.00000000000003,0.13495883976211398,0.013192135007261567
65.00000000000003,0.05671391670148502,0.00223200536111767
80.4,0.10302287257449397,0.0015743343098312444
68.4,0.12868868229449548,0.006605436503368946
54.00000000000003,0.07409227804202158,0.0015049384511055307
50.00000000000003,0.047139353679902005,0.0017486127335055379
45.00000000000003,0.18293092978892267,9.754689797392607e-05
70.00000000000003,0.06407123284921437,0.006550474041232988
41.00000000000003,0.07760228719352383,0.052682282514205314
54.00000000000003,0.04842309173795156,0.04075869875326696
48.00000000000003,0.10161851610605332,0.0033301810987229996
94.4,0.13891068895935121,4.417478899793315e-05
29.00000000000003,0.0629237763610784,0.03684268366508811
79.4,0.10179283871507395,0.005520628114764762
34.00000000000003,0.1817376945759061,0.12261724497576468
27.00000000000003,0.14085373651531075,0.14085373651531075
61.00000000000003,0.08139691555227332,0.014095056651647448
64.39999999999999,0.07926949441067312,0.016574828923727327
48.00000000000003,0.2456331282250396,0.00023411348537699363
41.00000000000003,0.07760227332094354,0.05268031832784554
27.00000000000003,0.04772537397758642,0.04772537397758642
91.4,0.07120263129416628,0.011132808061135304
81.00000000000003,0.07569848469832569,0.0019965240819573168
59.00000000000003,0.04215483559316646,0.007338483915221364
27.00000000000003,0.22981750091404435,0.22981750091404435
41.00000000000003,0.10366949595042103,0.002251824979447365
41.00000000000003,0.09563428069712052,0.0001109050621818398
64.39999999999999,0.3964737418319573,0.04695271583980716
43.00000000000003,0.1421871387585053,0.125794329278417
34.00000000000003,0.09180438477386756,0.004502757477244999
34.00000000000003,0.12328088626018319,0.08126632253871859
57.00000000000003,0.09956670371328843,0.0022672855327842
44.00000000000003,0.14690649492550223,0.00019871173620734518
83.4,0.06377551157367509,0.0013871142754421132
94.4,0.17137921689066427,0.0005190577154483852
79.4,0.08416619938236476,0.0004760914832983083
65.00000000000003,0.07930735648086182,0.0004078415275232081
71.4,0.06442969792506852,0.010549982673748994
44.00000000000003,0.06501734562045786,0.03167575187183921
45.00000000000003,0.06383473061129184,0.00889678083729017
35.00000000000003,0.14337637555013016,0.05797389762149292
68.4,0.4534655609134938,0.009712231196458917
68.4,0.2984384014720824,0.005226691986409688
80.4,0.1607744334197442,0.0003157157999843109
27.00000000000003,0.13597000619653574,0.13597000619653574
29.00000000000003,0.10217481727136263,0.004392509093929181
50.00000000000003,0.09712727383595765,0.0004127840635264633
68.4,0.06498964873182327,0.0007737937608259123
48.00000000000003,0.08004738548704847,0.017799120563475462
95.4,0.08184180675333594,0.0026016932805403197
74.4,0.08912437680691386,0.0003290886412374423
41.00000000000003,0.08946703476380943,0.034104081348385704
64.39999999999999,0.16364349322915375,0.10592680458209225
43.00000000000003,0.08845707982936597,0.019705183328958084
72.4,0.10310554207701418,0.05615759265585163
35.00000000000003,0.06330760349311197,0.05910872937762983
48.00000000000003,0.11629621160461108,0.003244920218868863
54.00000000000003,0.1303137362426516,0.0007839930181254041
49.00000000000003,0.1155203150108027,0.003419246596589501
80.4,0.16137460877773974,0.004423309031236567
68.4,0.1644399605040085,0.07710956108513983
27.00000000000003,0.11396613015147429,0.11396613015147429
64.39999999999999,0.059832006728942434,0.04504415951985803
70.00000000000003,0.06668360357379549,0.01768626976950391
59.00000000000003,0.08269314928412073,0.0061912052376775625
48.00000000000003,0.0510670910079782,0.0009944083267931668
50.00000000000003,0.06062198406321733,0.024347928502474206
80.4,0.2592603454847898,0.003010350230762956
83.4,0.044634086413832444,0.004288071856937493
74.4,0.1541500590837105,0.0004727441566676149
49.00000000000003,0.08165102361954536,0.020540023245556024
74.4,0.2563684770303191,0.0022357933954620913
74.4,0.08900194993988918,0.0017241493702886213
94.4,0.09217572360376977,0.0015999447744960802
29.00000000000003,0.06411380726497204,0.007172733983873902
43.00000000000003,0.07306125327737008,0.040380951129759785
50.00000000000003,0.04362991176902429,0.009698012264803855
64.39999999999999,0.05900765090921956,0.006319110824613495
74.4,0.05407752728629135,0.008931122082753252
74.4,0.06771132987218986,0.0012595645794373739
66.00000000000003,0.07011784897864853,0.013540902914312128
41.00000000000003,0.059101123170373325,0.012446814122311394
61.00000000000003,0.10377965540775375,0.0017382489382644457
59.00000000000003,0.1045236074187335,0.04771028367850889
57.00000000000003,0.057684270786126306,0.003827269185801511
64.39999999999999,0.11721423131458597,0.017913007982928237
80.4,0.1717113680589484,0.037632627237176274
77.00000000000003,0.04546786516962392,0.01252751955600919
34.00000000000003,0.1710884711621084,0.15328833338505277
42.00000000000003,0.06853145022894838,0.01896535204040485
34.00000000000003,0.08238443862723652,0.04415833613465549
29.00000000000003,0.0490636278701974,0.0006762003896041744
91.4,0.05357306108809875,0.012104718575546696
29.00000000000003,0.09871630793313371,0.003893308411485405
83.4,0.07426421517109946,0.02442355897246014
45.00000000000003,0.08018108350366913,0.011682672925070949
98.4,0.04850522076989229,0.002848761068140473
36.00000000000003,0.05561303312974959,0.0010448596081394108
95.4,0.06792558390673717,0.003184623733035577
45.00000000000003,0.09376992125532592,0.0005079325774605557
46.00000000000003,0.106267041378103,0.08032915661919429
64.39999999999999,0.17280846242909706,0.0024397923667587064
53.00000000000003,0.04378770945607169,0.0178744423160201
64.39999999999999,0.11182810515194092,0.020363385331401338
49.00000000000003,0.11059382547269433,0.06230402208007857
68.4,0.38182414379793195,0.003974708354218427
45.00000000000003,0.19368974132015374,0.003186799217068011
53.00000000000003,0.10235988839701923,0.014938019166692037
68.4,0.06190155745498284,0.00044593046917808086
54.00000000000003,0.07471495048966727,0.022887896045977827
66.00000000000003,0.1346820700361016,0.001884856728835631
64.39999999999999,0.07513784645058909,0.01992716211447124
74.4,0.15683787551436132,0.003583552727383661
68.4,0.21470032656834714,0.027620239445836997
71.4,0.08685947263515423,0.027270409693454227
34.00000000000003,0.2383690163052213,0.0732950302816088
49.00000000000003,0.11316905119045978,0.10866504333490354
36.00000000000003,0.08412468782193297,0.012387594687646124
43.00000000000003,0.05387279625294435,0.001237586352721125
34.00000000000003,0.047862080608615375,0.009286422706107118
49.00000000000003,0.0804516565259494,0.0035262641626156496
43.00000000000003,0.1030915111764795,0.05369327805592641
43.00000000000003,0.07579613867782892,0.0024452492650102057
41.00000000000003,0.1743821989305802,0.001993447903093676
65.00000000000003,0.04400123457166263,0.02695242814146278
36.00000000000003,0.05051925241722356,0.003932567959451558
36.00000000000003,0.20245596634669383,0.00015941285690647712
27.00000000000003,0.03319916794763549,0.03319916794763549
64.39999999999999,0.30787492379115083,0.0007648402480593141
57.00000000000003,0.054762219356429206,0.007131412877012104
80.4,0.21503717218332272,0.016122436212115166
98.4,0.06961798954520995,0.017317390219108542
27.00000000000003,0.1956038194194238,0.1956038194194238
57.00000000000003,0.08293034791647101,0.02574653786923882
36.00000000000003,0.20961022367422638,0.010322157599410737
41.00000000000003,0.20122347078150868,0.00019105600584855536
27.00000000000003,0.09730760871072096,0.09730760871072096
83.4,0.06859495394613331,0.011930814295278789
34.00000000000003,0.08094354117128141,0.03623952629810014
45.00000000000003,0.08355223645379399,0.0037874664618581157
74.4,0.14536000095901197,0.000856217261356157
48.00000000000003,0.09545449732303207,0.0005915506236863964
41.00000000000003,0.04865504393146706,0.021681590326390093
72.4,0.10671264237979008,0.05883826563150494
27.00000000000003,0.2151035036014045,0.2151035036014045
61.00000000000003,0.06575331857262225,0.00566592071896442
83.4,0.06927842031013012,0.010540259919684415
50.00000000000003,0.05478929879246743,0.023877000249030306
45.00000000000003,0.03680721132060731,0.017809398744826878
41.00000000000003,0.17834232978811257,0.14802497157769903
68.4,0.058815992931708055,0.013408801051219636
27.00000000000003,0.24948516594958128,0.24948516594958128
41.00000000000003,0.0988785646139284,0.00034937813504523857
74.4,0.13632172639760792,0.0009002301634058312
65.00000000000003,0.14606396517888082,0.0007345359178062735
67.4,0.08179755082933947,0.006001997868168159
83.4,0.04320588162190258,0.0032819250445867707
71.4,0.053319389077290474,0.037236636137895227
57.00000000000003,0.07176140160322936,0.0031418507963706004
67.4,0.06145850906603214,0.05949281281910305
64.39999999999999,0.0987085102383329,0.02542687227361126
83.4,0.0690041609261516,0.008101103365177645
91.4,0.0378391013902812,0.005799999470051678
34.00000000000003,0.20335855946427672,0.008578181824015735
83.4,0.07082671135493704,0.0014544310019987189
76.4,0.09624800254276863,0.03254212044441222
29.00000000000003,0.18393391123256025,0.14663854963707337
57.00000000000003,0.05475402033221608,0.0031926025495654592
45.00000000000003,0.11582686857671995,0.012940190634688408
57.00000000000003,0.22353876489738533,0.0002706384331032726
42.00000000000003,0.0701323157860777,0.0286429194103987
49.00000000000003,0.05446185448244557,0.0025551672488530065
59.00000000000003,0.15127670170283453,0.015547008422994365
76.4,0.1272960543269088,0.01967260311008554
68.4,0.0655788678048581,0.003621060719667222
64.39999999999999,0.21580906659036295,0.03278247037278928
41.00000000000003,0.0491114594418734,0.031741407145943104
64.39999999999999,0.07919381041403205,0.0225631198154126
50.00000000000003,0.07507140944867423,0.016415321883780233
27.00000000000003,0.11969285702805268,0.11969285702805268
50.00000000000003,0.06445744758414945,0.05262971994299359
68.00000000000003,0.10596630345955271,0.001797305170370493
84.4,0.13692256941534003,0.0009293794951073738
27.00000000000003,0.13843132236909889,0.13843132236909889
36.00000000000003,0.08239190669944269,0.02149705306571198
27.00000000000003,0.08389753057430657,0.08389753057430657
68.4,0.12326795653451855,0.03871317268656044
72.4,0.13770427598542526,0.018604503834530366
35.00000000000003,0.08735025272553361,0.06831409117927792
44.00000000000003,0.06401849033794108,0.0073207606859126174
43.00000000000003,0.053709025730643865,0.04178445472498442
54.00000000000003,0.06949933859080942,0.021954126301605526
99.4,0.05649852828980693,0.01342718068330862
66.00000000000003,0.13145309768838745,3.9413177971660694e-05
46.00000000000003,0.07672865373219352,0.0009028722292985109
64.39999999999999,0.07908226738197237,0.018225243499071078
98.4,0.046346615677852386,0.007263902864396687
74.4,0.0815020786712292,0.01116358135271564
64.39999999999999,0.05345444756802031,0.012519815472838052
66.00000000000003,0.15278944443764977,0.011148194706925473
64.39999999999999,0.08823352884833256,0.015955663982135854
84.4,0.042018926039148745,0.007812185644155987
61.00000000000003,0.061337418321779726,0.03009970724704836
43.00000000000003,0.059427600585723536,0.021533835643478445
27.00000000000003,0.05211846681105935,0.05211846681105935
34.00000000000003,0.06437793146725312,0.016684993563048263
27.00000000000003,0.06948670774309827,0.06948670774309827
94.4,0.105555242985049,0.0018568213996740521
57.00000000000003,0.12734422214421495,0.0022156164535882166
34.00000000000003,0.07079646452436077,0.018526274549098654
77.00000000000003,0.06264922388450289,0.0024587810473633543
49.00000000000003,0.06261401812230571,0.02569697562846479
50.00000000000003,0.09338857825904992,0.013708907648062622
29.00000000000003,0.08039817725360893,0.00023070598693932632
56.00000000000003,0.14444158119229855,0.00012669786195490963
76.4,0.0714702449279507,0.006436249156929373
95.4,0.04228054608145687,0.0061839262031329455
74.4,0.1615927429375272,0.0005759047136776072
84.4,0.27720524098469923,0.019916435371674656
68.4,0.05183536961519412,0.0076629839492756025
68.4,0.2696423175077295,0.03280119635436102
71.4,0.09656527312561629,0.000845390273867919
43.00000000000003,0.09143782208099072,0.016218074439254822
62.00000000000003,0.15516454326421045,0.0001507257738762971
43.00000000000003,0.07648922336970145,0.00827937629483423
59.00000000000003,0.0864628006446262,0.010460057057311997
41.00000000000003,0.1520902466192744,0.008354406130793277
64.39999999999999,0.08671943355141047,0.03263913643308061
83.4,0.0573094637217999,0.011160433054208281
41.00000000000003,0.0842708075475365,0.02841964953102947
84.4,0.09983005807003856,0.014739507485842044
72.4,0.15388017066384888,0.018713063134619415
51.00000000000003,0.06723466669064708,0.014216563340852867
76.4,0.15272962883254998,0.02919968842694578
36.00000000000003,0.12871720438271395,0.0023915630250914417
44.00000000000003,0.09034133149657872,0.0005569682922430457
84.4,0.1520935159970113,0.000297217307504141
74.4,0.12013556094424549,0.014390447523773933
71.4,0.047058185614311014,0.007649657707633243
46.00000000000003,0.050587055279088335,0.0052130643182874735
29.00000000000003,0.1332043754614615,0.1063906878659347
66.00000000000003,0.05870560018101404,0.015537368054774873
53.00000000000003,0.04436625495190751,0.00669396251323172
27.00000000000003,0.24763786865812992,0.24763786865812992
83.4,0.09735928985514965,0.027943932070225788
70.00000000000003,0.13518190370600153,0.004912238166177343
91.4,0.09140945558607359,0.0009000505730445796
41.00000000000003,0.08948192038975729,0.009717799871698742
59.00000000000003,0.12257302825945408,0.0007692753171361662
49.00000000000003,0.0646055579545125,0.0554099406533046
